world,role,start_tick,end_tick,duration,avg_raw_field_intake,avg_auditory_loudness,avg_visual_sharpness,avg_rekopplung,avg_strain
SOL_2024_5M,offene_variante,1248,1248,1,0.238321,0.422241,0.560334,0.646015,0.194279
SOL_2024_5M,zentrum_stabil,1249,1250,2,0.10984949999999999,0.1797295,0.631052,0.714772,0.13771850000000002
SOL_2024_5M,rekopplungsnaehe,1251,1251,1,0.094217,0.150918,0.575193,0.701571,0.158862
SOL_2024_5M,offene_variante,1252,1255,4,0.13996025,0.22634375,0.5786165,0.68531275,0.16307349999999998
SOL_2024_5M,zentrum_stabil,1256,1257,2,0.0611005,0.0953405,0.7666379999999999,0.725409,0.1257145
SOL_2024_5M,offene_variante,1258,1259,2,0.141964,0.24173250000000002,0.6683025,0.6821895,0.157609
SOL_2024_5M,spannungsrand_kippnaehe,1260,1260,1,0.46947,0.822686,0.593537,0.577443,0.293876
SOL_2024_5M,offene_variante,1261,1263,3,0.16185033333333335,0.28864633333333334,0.58365,0.6695546666666666,0.18063466666666664
SOL_2024_5M,zentrum_stabil,1264,1264,1,0.081855,0.143166,0.811471,0.7369,0.115635
SOL_2024_5M,rekopplungsnaehe,1265,1265,1,0.140237,0.254066,0.630302,0.703383,0.161528
SOL_2024_5M,offene_variante,1266,1266,1,0.104772,0.15721,0.530053,0.700096,0.135364
SOL_2024_5M,zentrum_stabil,1267,1267,1,0.080213,0.120685,0.629513,0.710744,0.141125
SOL_2024_5M,offene_variante,1268,1268,1,0.141358,0.226498,0.482803,0.682129,0.183881
SOL_2024_5M,zentrum_stabil,1269,1271,3,0.08402133333333334,0.12147666666666666,0.6219063333333333,0.7162483333333333,0.14659
SOL_2024_5M,offene_variante,1272,1272,1,0.186381,0.307782,0.432729,0.670224,0.19913
SOL_2024_5M,zentrum_stabil,1273,1273,1,0.088703,0.140225,0.66751,0.725566,0.139046
SOL_2024_5M,rekopplungsnaehe,1274,1274,1,0.066959,0.102293,0.723429,0.711272,0.111043
SOL_2024_5M,offene_variante,1275,1275,1,0.088481,0.133464,0.615105,0.699643,0.150438
SOL_2024_5M,zentrum_stabil,1276,1277,2,0.094671,0.164628,0.6955454999999999,0.723123,0.13575900000000002
SOL_2024_5M,offene_variante,1278,1278,1,0.304345,0.542306,0.574848,0.637706,0.231947
SOL_2024_5M,zentrum_stabil,1279,1279,1,0.144696,0.265979,0.763971,0.711782,0.154933
SOL_2024_5M,rekopplungsnaehe,1280,1280,1,0.163684,0.300697,0.719482,0.705226,0.149464
SOL_2024_5M,zentrum_stabil,1281,1281,1,0.096399,0.167764,0.782279,0.726119,0.132338
SOL_2024_5M,offene_variante,1282,1282,1,0.060902,0.107574,0.826592,0.689303,0.137888
SOL_2024_5M,spannungsrand_kippnaehe,1283,1283,1,0.426079,0.733651,0.733904,0.593073,0.270792
SOL_2024_5M,zentrum_stabil,1284,1286,3,0.10298833333333333,0.18286366666666667,0.7357346666666666,0.7214263333333334,0.13119033333333333
SOL_2024_5M,offene_variante,1287,1287,1,0.101293,0.170888,0.596944,0.696256,0.144871
SOL_2024_5M,zentrum_stabil,1288,1289,2,0.0637905,0.1048885,0.7438184999999999,0.722477,0.1303885
SOL_2024_5M,offene_variante,1290,1290,1,0.102429,0.166959,0.548932,0.689763,0.159286
SOL_2024_5M,zentrum_stabil,1291,1294,4,0.08988025,0.15853425,0.73952325,0.72540225,0.12825075
SOL_2024_5M,rekopplungsnaehe,1295,1295,1,0.148012,0.269668,0.730021,0.701945,0.1724
SOL_2024_5M,zentrum_stabil,1296,1296,1,0.108334,0.196522,0.710211,0.716981,0.152127
SOL_2024_5M,offene_variante,1297,1298,2,0.23719250000000003,0.427466,0.6362355,0.6460915,0.2063895
SOL_2024_5M,zentrum_stabil,1299,1299,1,0.100749,0.14101,0.537312,0.707966,0.14309
SOL_2024_5M,offene_variante,1300,1302,3,0.15578433333333333,0.264337,0.5431473333333333,0.6660506666666667,0.17467333333333332
SOL_2024_5M,rekopplungsnaehe,1303,1303,1,0.098984,0.164409,0.680088,0.705527,0.135149
SOL_2024_5M,zentrum_stabil,1304,1307,4,0.089582,0.14968075,0.66870375,0.72290825,0.1379825
SOL_2024_5M,offene_variante,1308,1308,1,0.174505,0.318642,0.65712,0.701487,0.145158
SOL_2024_5M,zentrum_stabil,1309,1311,3,0.11798533333333333,0.21186000000000002,0.675925,0.714887,0.14793033333333333
SOL_2024_5M,rekopplungsnaehe,1312,1312,1,0.051683,0.052858,0.591532,0.702087,0.12198
SOL_2024_5M,zentrum_stabil,1313,1313,1,0.199157,0.335208,0.646712,0.704201,0.159152
SOL_2024_5M,offene_variante,1314,1314,1,0.32907,0.567478,0.713053,0.624133,0.225995
SOL_2024_5M,rekopplungsnaehe,1315,1315,1,0.109438,0.199604,0.809768,0.70615,0.126141
SOL_2024_5M,offene_variante,1316,1317,2,0.1761835,0.318051,0.722981,0.6863785,0.1638355
SOL_2024_5M,zentrum_stabil,1318,1318,1,0.077993,0.08148,0.452965,0.711064,0.13742
SOL_2024_5M,offene_variante,1319,1319,1,0.209968,0.373959,0.638948,0.690602,0.175697
SOL_2024_5M,zentrum_stabil,1320,1320,1,0.072087,0.103316,0.628088,0.720371,0.132157
SOL_2024_5M,rekopplungsnaehe,1321,1321,1,0.118526,0.208483,0.646478,0.703514,0.171434
SOL_2024_5M,zentrum_stabil,1322,1322,1,0.106334,0.188119,0.73641,0.719533,0.147898
SOL_2024_5M,rekopplungsnaehe,1323,1323,1,0.11435,0.209687,0.813962,0.717302,0.124024
SOL_2024_5M,offene_variante,1324,1325,2,0.2514015,0.44896,0.6460625,0.6401775000000001,0.214387
SOL_2024_5M,zentrum_stabil,1326,1326,1,0.085694,0.141421,0.691328,0.719559,0.144579
SOL_2024_5M,offene_variante,1327,1329,3,0.227635,0.39875599999999994,0.6665243333333334,0.6567783333333334,0.19342800000000002
SOL_2024_5M,rekopplungsnaehe,1330,1330,1,0.059103,0.082968,0.763174,0.714947,0.105879
SOL_2024_5M,offene_variante,1331,1333,3,0.12962833333333332,0.20474599999999998,0.5540613333333334,0.685314,0.16671100000000003
SOL_2024_5M,zentrum_stabil,1334,1334,1,0.091543,0.131677,0.624463,0.719003,0.136816
SOL_2024_5M,offene_variante,1335,1335,1,0.125991,0.207446,0.50913,0.674428,0.177393
SOL_2024_5M,zentrum_stabil,1336,1336,1,0.116603,0.193991,0.627217,0.713326,0.135536
SOL_2024_5M,offene_variante,1337,1337,1,0.254264,0.422689,0.598679,0.64382,0.197391
SOL_2024_5M,zentrum_stabil,1338,1339,2,0.113792,0.189838,0.6452825,0.711794,0.15375450000000002
SOL_2024_5M,offene_variante,1340,1340,1,0.137389,0.2388,0.59062,0.688016,0.168562
SOL_2024_5M,rekopplungsnaehe,1341,1341,1,0.123831,0.180716,0.473427,0.690726,0.174128
SOL_2024_5M,offene_variante,1342,1342,1,0.063684,0.08975,0.65594,0.697702,0.12533
SOL_2024_5M,zentrum_stabil,1343,1344,2,0.07511599999999999,0.104425,0.6006035000000001,0.7138525,0.143169
SOL_2024_5M,offene_variante,1345,1345,1,0.276859,0.506292,0.514363,0.625327,0.229105
SOL_2024_5M,rekopplungsnaehe,1346,1347,2,0.09595200000000001,0.1301775,0.5461,0.7010305,0.1524165
SOL_2024_5M,zentrum_stabil,1348,1348,1,0.072637,0.091306,0.614575,0.713419,0.134418
SOL_2024_5M,rekopplungsnaehe,1349,1350,2,0.1290465,0.21363,0.6127315,0.7032879999999999,0.1552035
SOL_2024_5M,zentrum_stabil,1351,1352,2,0.093476,0.14270850000000002,0.6194885,0.7180535,0.139743
SOL_2024_5M,offene_variante,1353,1354,2,0.2386145,0.4250985,0.6610134999999999,0.6599765,0.1942435
SOL_2024_5M,spannungsrand_kippnaehe,1355,1355,1,0.330185,0.591728,0.728317,0.602868,0.256653
SOL_2024_5M,offene_variante,1356,1361,6,0.126242,0.19406866666666667,0.5222913333333333,0.6707866666666668,0.17471916666666665
SOL_2024_5M,zentrum_stabil,1362,1362,1,0.148907,0.257325,0.653761,0.708623,0.164265
SOL_2024_5M,offene_variante,1363,1365,3,0.15384066666666665,0.26779933333333333,0.5882156666666667,0.661666,0.18478633333333336
SOL_2024_5M,rekopplungsnaehe,1366,1366,1,0.041899,0.045923,0.735721,0.71383,0.114817
SOL_2024_5M,zentrum_stabil,1367,1368,2,0.119593,0.20162999999999998,0.6540565,0.714944,0.15486100000000003
SOL_2024_5M,offene_variante,1369,1369,1,0.171647,0.298329,0.674759,0.700721,0.155743
SOL_2024_5M,zentrum_stabil,1370,1370,1,0.082089,0.122974,0.637241,0.72745,0.138226
SOL_2024_5M,rekopplungsnaehe,1371,1371,1,0.150704,0.275156,0.614597,0.697413,0.179168
SOL_2024_5M,zentrum_stabil,1372,1372,1,0.053857,0.080065,0.722007,0.735199,0.11579
SOL_2024_5M,offene_variante,1373,1373,1,0.100954,0.165391,0.57072,0.699283,0.152881
SOL_2024_5M,zentrum_stabil,1374,1374,1,0.074747,0.11768,0.643607,0.717891,0.146293
SOL_2024_5M,offene_variante,1375,1376,2,0.15227249999999998,0.2739875,0.624726,0.694825,0.16049449999999998
SOL_2024_5M,zentrum_stabil,1377,1377,1,0.071158,0.116982,0.778311,0.728752,0.110307
SOL_2024_5M,offene_variante,1378,1378,1,0.059308,0.074396,0.556041,0.694212,0.149973
SOL_2024_5M,rekopplungsnaehe,1379,1379,1,0.19657,0.323968,0.613476,0.699314,0.167792
SOL_2024_5M,zentrum_stabil,1380,1380,1,0.107982,0.168817,0.632513,0.719374,0.151867
SOL_2024_5M,offene_variante,1381,1381,1,0.125477,0.203346,0.550247,0.695189,0.139638
SOL_2024_5M,zentrum_stabil,1382,1385,4,0.12938825,0.23746,0.7000964999999999,0.7126975,0.152446
SOL_2024_5M,offene_variante,1386,1386,1,0.216499,0.387939,0.67153,0.690001,0.165961
SOL_2024_5M,zentrum_stabil,1387,1387,1,0.085327,0.141289,0.672914,0.716608,0.15253
SOL_2024_5M,rekopplungsnaehe,1388,1388,1,0.092922,0.125412,0.547683,0.706987,0.137015
SOL_2024_5M,spannungsrand_kippnaehe,1389,1389,1,0.376579,0.650279,0.752478,0.604271,0.260589
SOL_2024_5M,rekopplungsnaehe,1390,1390,1,0.11924,0.169921,0.441861,0.697238,0.157464
SOL_2024_5M,offene_variante,1391,1391,1,0.248495,0.411851,0.62419,0.642387,0.199785
SOL_2024_5M,zentrum_stabil,1392,1393,2,0.1115145,0.182872,0.605073,0.7130715000000001,0.158472
SOL_2024_5M,rekopplungsnaehe,1394,1394,1,0.102147,0.187465,0.81457,0.702743,0.135793
SOL_2024_5M,zentrum_stabil,1395,1400,6,0.06765516666666667,0.10198600000000001,0.6933008333333334,0.7244628333333334,0.12599033333333334
SOL_2024_5M,offene_variante,1401,1401,1,0.196363,0.350185,0.790241,0.685175,0.156429
SOL_2024_5M,spannungsrand_kippnaehe,1402,1402,1,0.365042,0.63702,0.751103,0.63484,0.262569
SOL_2024_5M,offene_variante,1403,1404,2,0.12030300000000001,0.18749700000000002,0.5660565,0.690443,0.1520705
SOL_2024_5M,rekopplungsnaehe,1405,1405,1,0.131156,0.22969,0.641749,0.707332,0.135291
SOL_2024_5M,offene_variante,1406,1407,2,0.127414,0.214051,0.5610120000000001,0.690013,0.166215
SOL_2024_5M,rekopplungsnaehe,1408,1408,1,0.161001,0.280573,0.62754,0.701261,0.177475
SOL_2024_5M,zentrum_stabil,1409,1409,1,0.051704,0.069204,0.636023,0.719244,0.142517
SOL_2024_5M,rekopplungsnaehe,1410,1411,2,0.135558,0.2151905,0.630104,0.7063619999999999,0.1480055
SOL_2024_5M,offene_variante,1412,1412,1,0.132841,0.237859,0.812667,0.695981,0.147654
SOL_2024_5M,zentrum_stabil,1413,1413,1,0.091767,0.12769,0.545307,0.71399,0.137071
SOL_2024_5M,offene_variante,1414,1414,1,0.164822,0.294302,0.644598,0.700173,0.156082
SOL_2024_5M,zentrum_stabil,1415,1415,1,0.045222,0.06669,0.7214,0.733464,0.115961
SOL_2024_5M,offene_variante,1416,1416,1,0.117372,0.217278,0.770998,0.678294,0.155118
SOL_2024_5M,zentrum_stabil,1417,1417,1,0.095413,0.162821,0.764506,0.727176,0.115353
SOL_2024_5M,offene_variante,1418,1419,2,0.1030625,0.169394,0.6029800000000001,0.6936385,0.159444
SOL_2024_5M,zentrum_stabil,1420,1422,3,0.093808,0.14952466666666667,0.7091576666666667,0.716617,0.140659
SOL_2024_5M,offene_variante,1423,1424,2,0.352833,0.6168484999999999,0.7249645,0.621534,0.2378375
SOL_2024_5M,rekopplungsnaehe,1425,1426,2,0.1507395,0.259766,0.5822435,0.6991835,0.1706165
SOL_2024_5M,zentrum_stabil,1427,1427,1,0.071024,0.11571,0.794767,0.732893,0.108855
SOL_2024_5M,offene_variante,1428,1432,5,0.1729686,0.3008244,0.6581464,0.6727026,0.175649
SOL_2024_5M,zentrum_stabil,1433,1435,3,0.10428599999999999,0.17051266666666667,0.6705383333333333,0.7204586666666667,0.14487166666666668
SOL_2024_5M,rekopplungsnaehe,1436,1436,1,0.158485,0.282412,0.716587,0.702054,0.141946
SOL_2024_5M,zentrum_stabil,1437,1437,1,0.138374,0.249386,0.73176,0.71466,0.15807
SOL_2024_5M,offene_variante,1438,1438,1,0.174681,0.295664,0.612153,0.697384,0.162191
SOL_2024_5M,zentrum_stabil,1439,1439,1,0.167689,0.285255,0.635206,0.70932,0.161198
SOL_2024_5M,offene_variante,1440,1442,3,0.26910533333333336,0.46355833333333335,0.5580026666666668,0.673512,0.19096100000000002
SOL_2024_5M,zentrum_stabil,1443,1444,2,0.071868,0.1147495,0.678034,0.7303409999999999,0.1247365
SOL_2024_5M,rekopplungsnaehe,1445,1445,1,0.055981,0.082414,0.819024,0.719949,0.107491
SOL_2024_5M,zentrum_stabil,1446,1448,3,0.09871933333333334,0.17516466666666666,0.699176,0.7241273333333332,0.14018
SOL_2024_5M,rekopplungsnaehe,1449,1449,1,0.070176,0.118411,0.704214,0.706385,0.124225
SOL_2024_5M,zentrum_stabil,1450,1451,2,0.078921,0.112627,0.6311815000000001,0.724198,0.1433665
SOL_2024_5M,rekopplungsnaehe,1452,1452,1,0.058458,0.05678,0.587613,0.710172,0.127867
SOL_2024_5M,offene_variante,1453,1453,1,0.309714,0.55171,0.573492,0.63665,0.235009
SOL_2024_5M,zentrum_stabil,1454,1458,5,0.07046820000000001,0.1100924,0.6921798,0.7213926,0.1300832
SOL_2024_5M,offene_variante,1459,1459,1,0.179639,0.330916,0.595207,0.660902,0.175193
SOL_2024_5M,rekopplungsnaehe,1460,1462,3,0.13859200000000002,0.23076833333333333,0.5805669999999999,0.6989556666666666,0.162172
SOL_2024_5M,zentrum_stabil,1463,1464,2,0.0758685,0.133212,0.7504875,0.719739,0.130964
SOL_2024_5M,rekopplungsnaehe,1465,1465,1,0.04312,0.060339,0.702543,0.710253,0.112929
SOL_2024_5M,offene_variante,1466,1466,1,0.133533,0.235215,0.679871,0.692675,0.140727
SOL_2024_5M,rekopplungsnaehe,1467,1467,1,0.026681,0.03356,0.724387,0.723006,0.101811
SOL_2024_5M,zentrum_stabil,1468,1471,4,0.1037385,0.18162925,0.68188375,0.717156,0.14022475
SOL_2024_5M,offene_variante,1472,1472,1,0.222009,0.392656,0.650077,0.6953,0.172816
SOL_2024_5M,zentrum_stabil,1473,1475,3,0.06305366666666667,0.096927,0.6585070000000001,0.7247819999999999,0.13218433333333332
SOL_2024_5M,offene_variante,1476,1476,1,0.249645,0.441547,0.664129,0.661547,0.196935
SOL_2024_5M,rekopplungsnaehe,1477,1477,1,0.208303,0.358571,0.566747,0.695988,0.172175
SOL_2024_5M,zentrum_stabil,1478,1479,2,0.09256349999999999,0.14851199999999998,0.639814,0.7165665,0.13878200000000002
SOL_2024_5M,offene_variante,1480,1481,2,0.2205345,0.381203,0.6341835,0.6688195,0.1880615
SOL_2024_5M,zentrum_stabil,1482,1484,3,0.09174033333333333,0.13831833333333335,0.6150853333333334,0.7167686666666667,0.144648
SOL_2024_5M,offene_variante,1485,1486,2,0.1578425,0.266625,0.5796455,0.6857245,0.1658445
SOL_2024_5M,rekopplungsnaehe,1487,1487,1,0.164205,0.275423,0.566283,0.703731,0.153727
SOL_2024_5M,zentrum_stabil,1488,1490,3,0.10085433333333334,0.17132999999999998,0.675876,0.7254233333333332,0.13654466666666668
SOL_2024_5M,rekopplungsnaehe,1491,1491,1,0.142034,0.260675,0.637936,0.699194,0.177793
SOL_2024_5M,zentrum_stabil,1492,1492,1,0.087283,0.153434,0.707745,0.727769,0.137718
SOL_2024_5M,offene_variante,1493,1493,1,0.084826,0.132048,0.559879,0.695309,0.152558
SOL_2024_5M,zentrum_stabil,1494,1495,2,0.120092,0.195962,0.6086305000000001,0.7129365,0.14553549999999998
SOL_2024_5M,rekopplungsnaehe,1496,1496,1,0.068774,0.081147,0.598395,0.70485,0.125424
SOL_2024_5M,offene_variante,1497,1497,1,0.277498,0.489395,0.72559,0.652562,0.21355
SOL_2024_5M,zentrum_stabil,1498,1502,5,0.08597980000000001,0.1467346,0.7528857999999999,0.7235775999999999,0.1334778
SOL_2024_5M,offene_variante,1503,1503,1,0.203285,0.366644,0.72281,0.681593,0.181979
SOL_2024_5M,zentrum_stabil,1504,1504,1,0.083028,0.138825,0.774832,0.72207,0.114341
SOL_2024_5M,offene_variante,1505,1506,2,0.1725785,0.311385,0.7148125000000001,0.6842985,0.1653675
SOL_2024_5M,rekopplungsnaehe,1507,1509,3,0.08386333333333333,0.115674,0.557181,0.7010476666666667,0.14195266666666664
SOL_2024_5M,spannungsrand_kippnaehe,1510,1510,1,0.458482,0.813343,0.574961,0.555653,0.316345
SOL_2024_5M,offene_variante,1511,1520,10,0.1576561,0.2642723,0.6197753,0.6740459,0.16959249999999998
SOL_2024_5M,zentrum_stabil,1521,1521,1,0.099742,0.145652,0.597348,0.70876,0.149573
SOL_2024_5M,offene_variante,1522,1524,3,0.07032866666666666,0.086655,0.6186583333333333,0.690929,0.13870066666666667
SOL_2024_5M,zentrum_stabil,1525,1525,1,0.055415,0.058712,0.629867,0.709842,0.1331
SOL_2024_5M,offene_variante,1526,1527,2,0.17720000000000002,0.31958600000000004,0.616975,0.6926380000000001,0.1615905
SOL_2024_5M,rekopplungsnaehe,1528,1528,1,0.14542,0.268668,0.703445,0.698708,0.178071
SOL_2024_5M,zentrum_stabil,1529,1529,1,0.142008,0.258556,0.689061,0.704188,0.172463
SOL_2024_5M,offene_variante,1530,1530,1,0.105059,0.163907,0.548389,0.63748,0.202487
SOL_2024_5M,rekopplungsnaehe,1531,1531,1,0.07836,0.12648,0.691092,0.713412,0.114223
SOL_2024_5M,zentrum_stabil,1532,1532,1,0.114426,0.19924,0.690923,0.713311,0.128795
SOL_2024_5M,offene_variante,1533,1533,1,0.255587,0.45968,0.577562,0.648513,0.196634
SOL_2024_5M,zentrum_stabil,1534,1535,2,0.07325799999999999,0.11790450000000001,0.773012,0.726897,0.115338
SOL_2024_5M,offene_variante,1536,1536,1,0.185733,0.325103,0.518506,0.667813,0.178616
SOL_2024_5M,zentrum_stabil,1537,1538,2,0.0746115,0.1033425,0.6272745,0.722394,0.1306005
SOL_2024_5M,offene_variante,1539,1539,1,0.049027,0.034348,0.508181,0.694055,0.13914
SOL_2024_5M,zentrum_stabil,1540,1540,1,0.047165,0.061069,0.673231,0.72507,0.111856
SOL_2024_5M,rekopplungsnaehe,1541,1541,1,0.130722,0.234111,0.697678,0.702058,0.176732
SOL_2024_5M,zentrum_stabil,1542,1542,1,0.051141,0.071398,0.774678,0.728306,0.120998
SOL_2024_5M,rekopplungsnaehe,1543,1543,1,0.14754,0.269246,0.59734,0.703084,0.170319
SOL_2024_5M,zentrum_stabil,1544,1545,2,0.087731,0.13099,0.617414,0.7157285,0.14523950000000002
SOL_2024_5M,rekopplungsnaehe,1546,1546,1,0.069664,0.08419,0.573547,0.706179,0.125216
SOL_2024_5M,zentrum_stabil,1547,1547,1,0.143247,0.263646,0.673284,0.708196,0.141281
SOL_2024_5M,offene_variante,1548,1548,1,0.077797,0.104349,0.507957,0.689095,0.168054
SOL_2024_5M,zentrum_stabil,1549,1549,1,0.047017,0.062898,0.689231,0.728638,0.119849
SOL_2024_5M,offene_variante,1550,1550,1,0.20216,0.349004,0.650069,0.694418,0.177085
SOL_2024_5M,zentrum_stabil,1551,1554,4,0.07998074999999999,0.12759175,0.69021625,0.721345,0.1399435
SOL_2024_5M,offene_variante,1555,1555,1,0.172046,0.307318,0.678595,0.699154,0.158814
SOL_2024_5M,zentrum_stabil,1556,1558,3,0.094675,0.14531033333333332,0.6117073333333334,0.7170209999999999,0.14647266666666667
SOL_2024_5M,rekopplungsnaehe,1559,1559,1,0.037342,0.031164,0.622675,0.708286,0.117844
SOL_2024_5M,zentrum_stabil,1560,1560,1,0.100241,0.182277,0.777005,0.713129,0.136867
SOL_2024_5M,offene_variante,1561,1562,2,0.2035575,0.364794,0.7595645,0.684003,0.1688345
SOL_2024_5M,zentrum_stabil,1563,1564,2,0.103458,0.17625449999999998,0.6485475,0.7196085000000001,0.152426
SOL_2024_5M,rekopplungsnaehe,1565,1565,1,0.088861,0.153777,0.796331,0.715248,0.111418
SOL_2024_5M,offene_variante,1566,1567,2,0.126313,0.2077235,0.588802,0.6889145000000001,0.1615965
SOL_2024_5M,zentrum_stabil,1568,1576,9,0.09759533333333333,0.16725222222222222,0.6980598888888889,0.7197067777777778,0.14162866666666668
SOL_2024_5M,rekopplungsnaehe,1577,1577,1,0.02349,0.00819,0.611269,0.702309,0.13255
SOL_2024_5M,zentrum_stabil,1578,1579,2,0.061806,0.0809175,0.639774,0.7232305,0.128503
SOL_2024_5M,offene_variante,1580,1580,1,0.28616,0.500933,0.366192,0.628058,0.217585
SOL_2024_5M,rekopplungsnaehe,1581,1581,1,0.136879,0.222768,0.569173,0.702773,0.152092
SOL_2024_5M,zentrum_stabil,1582,1582,1,0.119477,0.192338,0.587309,0.707529,0.167354
SOL_2024_5M,offene_variante,1583,1584,2,0.1289915,0.21070899999999998,0.530804,0.6925604999999999,0.152963
SOL_2024_5M,rekopplungsnaehe,1585,1585,1,0.193403,0.335597,0.567435,0.69707,0.17131
SOL_2024_5M,zentrum_stabil,1586,1586,1,0.094549,0.16737,0.687986,0.71887,0.153876
SOL_2024_5M,offene_variante,1587,1587,1,0.074102,0.11359,0.605264,0.701267,0.145816
SOL_2024_5M,zentrum_stabil,1588,1589,2,0.057421,0.0927445,0.7339899999999999,0.7345280000000001,0.12032899999999999
SOL_2024_5M,offene_variante,1590,1594,5,0.1979454,0.3553218,0.599974,0.6612654,0.1878608
SOL_2024_5M,zentrum_stabil,1595,1596,2,0.126475,0.2282215,0.7469295,0.7177395,0.15166449999999998
SOL_2024_5M,offene_variante,1597,1597,1,0.041825,0.04724,0.617584,0.698042,0.134942
SOL_2024_5M,zentrum_stabil,1598,1599,2,0.07960500000000001,0.1081695,0.588432,0.7116595,0.142081
SOL_2024_5M,offene_variante,1600,1605,6,0.17120500000000002,0.3067223333333333,0.5997638333333334,0.6748651666666667,0.1775175
SOL_2024_5M,zentrum_stabil,1606,1606,1,0.054899,0.082346,0.802975,0.734608,0.113778
SOL_2024_5M,rekopplungsnaehe,1607,1607,1,0.02647,0.010994,0.616354,0.703146,0.134821
SOL_2024_5M,offene_variante,1608,1613,6,0.17699416666666667,0.3153055,0.6481113333333334,0.6781958333333334,0.175814
SOL_2024_5M,zentrum_stabil,1614,1615,2,0.111929,0.183809,0.662058,0.7174929999999999,0.1460795
SOL_2024_5M,rekopplungsnaehe,1616,1616,1,0.045067,0.074694,0.832145,0.722927,0.100279
SOL_2024_5M,offene_variante,1617,1617,1,0.120952,0.192967,0.526541,0.692752,0.16467
SOL_2024_5M,rekopplungsnaehe,1618,1618,1,0.176471,0.31975,0.635788,0.725059,0.160592
SOL_2024_5M,zentrum_stabil,1619,1620,2,0.100695,0.16270500000000002,0.6277685,0.707335,0.15895399999999998
SOL_2024_5M,rekopplungsnaehe,1621,1621,1,0.180708,0.29904,0.623517,0.702759,0.157659
SOL_2024_5M,zentrum_stabil,1622,1625,4,0.10672599999999999,0.17757699999999998,0.64150775,0.719617,0.15050425
SOL_2024_5M,offene_variante,1626,1626,1,0.153317,0.275698,0.696367,0.701743,0.154478
SOL_2024_5M,rekopplungsnaehe,1627,1627,1,0.154268,0.285634,0.695878,0.70373,0.170807
SOL_2024_5M,zentrum_stabil,1628,1628,1,0.089909,0.156005,0.724561,0.728409,0.133172
SOL_2024_5M,rekopplungsnaehe,1629,1629,1,0.086628,0.140681,0.684583,0.705897,0.135788
SOL_2024_5M,zentrum_stabil,1630,1630,1,0.09126,0.111849,0.462179,0.704123,0.150011
SOL_2024_5M,rekopplungsnaehe,1631,1631,1,0.143507,0.229906,0.526184,0.703087,0.152841
SOL_2024_5M,zentrum_stabil,1632,1633,2,0.041346499999999994,0.0524605,0.6855065,0.7254145000000001,0.1244255
SOL_2024_5M,offene_variante,1634,1634,1,0.306564,0.542191,0.55633,0.661044,0.187819
SOL_2024_5M,rekopplungsnaehe,1635,1635,1,0.12148,0.175906,0.449614,0.692905,0.17621
SOL_2024_5M,offene_variante,1636,1636,1,0.16289,0.286759,0.632086,0.681626,0.173993
SOL_2024_5M,zentrum_stabil,1637,1637,1,0.100971,0.145504,0.578743,0.721003,0.144142
SOL_2024_5M,rekopplungsnaehe,1638,1638,1,0.101436,0.176545,0.705557,0.705456,0.125357
SOL_2024_5M,zentrum_stabil,1639,1639,1,0.120338,0.188468,0.582119,0.712005,0.163595
SOL_2024_5M,offene_variante,1640,1640,1,0.167798,0.281098,0.516473,0.688932,0.15271
SOL_2024_5M,zentrum_stabil,1641,1649,9,0.08222933333333333,0.12793188888888887,0.6432437777777777,0.7209249999999999,0.140359
SOL_2024_5M,offene_variante,1650,1654,5,0.1782426,0.3127916,0.6753454000000001,0.6753876,0.16900279999999998
SOL_2024_5M,zentrum_stabil,1655,1656,2,0.10755,0.1884915,0.6632415,0.7190765,0.15111999999999998
SOL_2024_5M,rekopplungsnaehe,1657,1657,1,0.062143,0.095881,0.771673,0.717517,0.109333
SOL_2024_5M,offene_variante,1658,1658,1,0.172711,0.318295,0.640088,0.689419,0.158841
SOL_2024_5M,zentrum_stabil,1659,1662,4,0.06919650000000001,0.10413175,0.6667265,0.71994525,0.14017325
SOL_2024_5M,rekopplungsnaehe,1663,1663,1,0.213842,0.356508,0.632464,0.701045,0.167769
SOL_2024_5M,zentrum_stabil,1664,1664,1,0.093,0.142754,0.624791,0.722246,0.1336
SOL_2024_5M,offene_variante,1665,1666,2,0.2780095,0.4872195,0.5180415,0.6496225,0.208438
SOL_2024_5M,zentrum_stabil,1667,1667,1,0.09475,0.128539,0.544036,0.710169,0.147875
SOL_2024_5M,rekopplungsnaehe,1668,1669,2,0.114331,0.195775,0.7019470000000001,0.70662,0.13289
SOL_2024_5M,zentrum_stabil,1670,1670,1,0.104314,0.18114,0.741815,0.722125,0.143224
SOL_2024_5M,offene_variante,1671,1673,3,0.22506866666666667,0.40302733333333335,0.6548256666666666,0.6697503333333333,0.18503499999999998
SOL_2024_5M,zentrum_stabil,1674,1675,2,0.11445949999999999,0.192629,0.6618035,0.7232160000000001,0.14438600000000001
SOL_2024_5M,offene_variante,1676,1676,1,0.205506,0.365952,0.700481,0.679964,0.18163
SOL_2024_5M,zentrum_stabil,1677,1677,1,0.067868,0.102547,0.620015,0.717744,0.147614
SOL_2024_5M,offene_variante,1678,1678,1,0.185688,0.32832,0.646256,0.69979,0.156407
SOL_2024_5M,zentrum_stabil,1679,1679,1,0.075126,0.102187,0.62057,0.725525,0.128309
