asset,window_start,window_end,world_label,source_path,data_path,world_events,role_family,target_members,found_members,member_coverage,found_symbols,missing_symbols,total_family_events,family_event_share,event_concentration,event_balance,dominant_member,phase_complete_members,phase_complete_ratio,early_family_events,late_family_events,mean_rekopplung_spaet,mean_strain_spaet,mean_afterimage_delta,mean_temporal_delta,source_follow_reading,boundary,control_kind
PAXG,5000,6000,null_shuffle_paxg_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_paxg_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_paxg_start5000_shuffle_order_1000.csv,994,rf_06,8,3,0.375,dio_1xme;dio_0nx9;dio_0gh3,dio_0s8r;dio_0f8s;dio_1ejq;dio_0lr0;dio_1yhs,3,0.0030181086519114686,0.3333333333333333,0.761904761904762,dio_1xme,0,0.0,3,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
PAXG,5000,6000,null_shuffle_paxg_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_paxg_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_paxg_start5000_shuffle_order_1000.csv,994,rf_07,2,2,1.0,dio_1ewh;dio_0g2r,,16,0.01609657947686117,0.5625,0.875,dio_0g2r,2,1.0,7,3,0.7358226666666666,0.16743066666666664,0.377466,0.32719619047619053,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
PAXG,5000,6000,null_shuffle_paxg_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_paxg_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_paxg_start5000_shuffle_order_1000.csv,994,rf_08,2,2,1.0,dio_0h6t;dio_1w94,,2,0.002012072434607646,0.5,1.0,dio_0h6t,0,0.0,1,1,0.726245,0.152623,0.0,0.0,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
PAXG,5000,6000,null_shuffle_paxg_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_paxg_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_paxg_start5000_shuffle_order_1000.csv,994,rf_10,2,2,1.0,dio_0jsd;dio_0ioc,,2,0.002012072434607646,0.5,1.0,dio_0jsd,0,0.0,1,1,0.680681,0.217394,0.0,0.0,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
PAXG,5000,6000,null_shuffle_paxg_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_paxg_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_paxg_start5000_shuffle_order_1000.csv,994,rf_13,3,3,1.0,dio_1sub;dio_1t9l;dio_14l0,,6,0.006036217303822937,0.5,0.7499999999999999,dio_14l0,1,0.3333333333333333,3,1,0.711887,0.176254,0.19,0.670503,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
PAXG,5000,6000,null_shuffle_paxg_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_paxg_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_paxg_start5000_shuffle_order_1000.csv,994,rf_17,2,2,1.0,dio_1udx;dio_1cmd,,6,0.006036217303822937,0.5,1.0,dio_1udx,0,0.0,2,2,0.705953,0.191398,0.145214,0.644628,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
PAXG,5000,6000,null_shuffle_paxg_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_paxg_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_paxg_start5000_shuffle_order_1000.csv,994,rf_21,2,2,1.0,dio_1pij;dio_1v2w,,12,0.012072434607645875,0.5,1.0,dio_1pij,2,1.0,2,2,0.7242565000000001,0.179255,0.39356250000000004,0.7541185,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
PAXG,6000,7000,null_shuffle_paxg_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_paxg_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_paxg_start6000_shuffle_order_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein,dio_0u24;dio_0qup,15,0.015090543259557344,0.26666666666666666,0.8380952380952381,dio_0fe7,0,0.0,6,6,0.7444821666666667,0.14776666666666669,0.09166383333333333,0.2353043333333334,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
PAXG,6000,7000,null_shuffle_paxg_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_paxg_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_paxg_start6000_shuffle_order_1000.csv,994,rf_06,8,6,0.75,dio_0s8r;dio_1xme;dio_0gh3;dio_1ejq;dio_0lr0;dio_1yhs,dio_0f8s;dio_0nx9,12,0.012072434607645875,0.5,0.5714285714285714,dio_0lr0,1,0.125,2,4,0.712473,0.18531825000000002,0.08265249999999999,0.03209325000000002,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
PAXG,6000,7000,null_shuffle_paxg_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_paxg_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_paxg_start6000_shuffle_order_1000.csv,994,rf_07,2,2,1.0,dio_1ewh;dio_0g2r,,19,0.019114688128772636,0.5789473684210527,0.8421052631578947,dio_0g2r,2,1.0,5,8,0.741800625,0.159544875,0.389715225,0.3912400999999999,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
PAXG,6000,7000,null_shuffle_paxg_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_paxg_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_paxg_start6000_shuffle_order_1000.csv,994,rf_08,2,1,0.5,dio_0h6t,dio_1w94,1,0.001006036217303823,1.0,0.0,dio_0h6t,0,0.0,1,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
PAXG,6000,7000,null_shuffle_paxg_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_paxg_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_paxg_start6000_shuffle_order_1000.csv,994,rf_10,2,1,0.5,dio_0ioc,dio_0jsd,4,0.004024144869215292,1.0,0.0,dio_0ioc,1,0.5,1,2,0.711308,0.1909075,0.229905,0.6854825,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
PAXG,6000,7000,null_shuffle_paxg_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_paxg_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_paxg_start6000_shuffle_order_1000.csv,994,rf_13,3,2,0.6666666666666666,dio_1sub;dio_14l0,dio_1t9l,2,0.002012072434607646,0.5,0.7499999999999999,dio_1sub,0,0.0,0,1,0.667813,0.230848,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
PAXG,6000,7000,null_shuffle_paxg_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_paxg_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_paxg_start6000_shuffle_order_1000.csv,994,rf_17,2,1,0.5,dio_1udx,dio_1cmd,3,0.0030181086519114686,1.0,0.0,dio_1udx,0,0.0,0,2,0.702754,0.1943585,0.1421135,0.6384879999999999,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
PAXG,6000,7000,null_shuffle_paxg_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_paxg_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_paxg_start6000_shuffle_order_1000.csv,994,rf_21,2,1,0.5,dio_1pij,dio_1v2w,1,0.001006036217303823,1.0,0.0,dio_1pij,0,0.0,0,1,0.699819,0.192627,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
PAXG,7000,8000,null_shuffle_paxg_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_paxg_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_paxg_start7000_shuffle_order_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,16,0.01609657947686117,0.1875,0.9285714285714286,dio_0fe7,1,0.125,7,5,0.7449114,0.139988,0.10249814285714286,0.3453431714285714,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
PAXG,7000,8000,null_shuffle_paxg_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_paxg_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_paxg_start7000_shuffle_order_1000.csv,994,rf_06,8,4,0.5,dio_0s8r;dio_0gh3;dio_1ejq;dio_0lr0,dio_1xme;dio_0f8s;dio_0nx9;dio_1yhs,4,0.004024144869215292,0.25,0.8571428571428571,dio_0s8r,0,0.0,1,3,0.6962609999999999,0.196303,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
PAXG,7000,8000,null_shuffle_paxg_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_paxg_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_paxg_start7000_shuffle_order_1000.csv,994,rf_07,2,2,1.0,dio_1ewh;dio_0g2r,,21,0.02112676056338028,0.6666666666666666,0.6666666666666667,dio_1ewh,2,1.0,7,9,0.7457696666666667,0.155149,0.40652328571428564,0.3393646031746032,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
PAXG,7000,8000,null_shuffle_paxg_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_paxg_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_paxg_start7000_shuffle_order_1000.csv,994,rf_08,2,2,1.0,dio_0h6t;dio_1w94,,2,0.002012072434607646,0.5,1.0,dio_0h6t,0,0.0,0,2,0.720824,0.1585965,0.0,0.0,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
PAXG,7000,8000,null_shuffle_paxg_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_paxg_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_paxg_start7000_shuffle_order_1000.csv,994,rf_10,2,1,0.5,dio_0jsd,dio_0ioc,1,0.001006036217303823,1.0,0.0,dio_0jsd,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
PAXG,7000,8000,null_shuffle_paxg_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_paxg_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_paxg_start7000_shuffle_order_1000.csv,994,rf_13,3,2,0.6666666666666666,dio_1sub;dio_14l0,dio_1t9l,4,0.004024144869215292,0.5,0.7499999999999999,dio_1sub,0,0.0,1,1,0.698281,0.188385,0.100092,0.623147,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
PAXG,7000,8000,null_shuffle_paxg_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_paxg_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_paxg_start7000_shuffle_order_1000.csv,994,rf_17,2,2,1.0,dio_1udx;dio_1cmd,,3,0.0030181086519114686,0.6666666666666666,0.6666666666666667,dio_1cmd,0,0.0,1,1,0.682075,0.212858,0.0,0.0,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
PAXG,7000,8000,null_shuffle_paxg_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_paxg_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_paxg_start7000_shuffle_order_1000.csv,994,rf_21,2,2,1.0,dio_1pij;dio_1v2w,,8,0.008048289738430584,0.5,1.0,dio_1pij,1,0.5,1,4,0.7156975,0.17818775,0.21593974999999999,0.6823902500000001,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
SOL,5000,6000,null_shuffle_sol_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_sol_start5000_shuffle_order_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24,dio_0qup,22,0.022132796780684104,0.22727272727272727,0.8831168831168831,dio_0v65,2,0.25,10,5,0.7558659999999999,0.1371984,0.2310932,0.4546049,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
SOL,5000,6000,null_shuffle_sol_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_sol_start5000_shuffle_order_1000.csv,994,rf_06,8,2,0.25,dio_0s8r;dio_0gh3,dio_1xme;dio_0f8s;dio_0nx9;dio_1ejq;dio_0lr0;dio_1yhs,3,0.0030181086519114686,0.6666666666666666,0.380952380952381,dio_0s8r,0,0.0,0,3,0.7093063333333335,0.18301,0.032357333333333335,0.207226,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
SOL,5000,6000,null_shuffle_sol_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_sol_start5000_shuffle_order_1000.csv,994,rf_07,2,2,1.0,dio_1ewh;dio_0g2r,,30,0.030181086519114688,0.5333333333333333,0.9333333333333333,dio_1ewh,2,1.0,12,7,0.7469347142857143,0.16606428571428572,0.467404119047619,0.2822210595238095,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
SOL,5000,6000,null_shuffle_sol_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_sol_start5000_shuffle_order_1000.csv,994,rf_08,2,0,0.0,,dio_0h6t;dio_1w94,0,0.0,0.0,0.0,-,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_nicht_gelesen,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
SOL,5000,6000,null_shuffle_sol_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_sol_start5000_shuffle_order_1000.csv,994,rf_10,2,0,0.0,,dio_0jsd;dio_0ioc,0,0.0,0.0,0.0,-,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_nicht_gelesen,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
SOL,5000,6000,null_shuffle_sol_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_sol_start5000_shuffle_order_1000.csv,994,rf_13,3,2,0.6666666666666666,dio_1sub;dio_14l0,dio_1t9l,3,0.0030181086519114686,0.6666666666666666,0.5,dio_14l0,0,0.0,1,1,0.682971,0.212892,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
SOL,5000,6000,null_shuffle_sol_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_sol_start5000_shuffle_order_1000.csv,994,rf_17,2,2,1.0,dio_1udx;dio_1cmd,,3,0.0030181086519114686,0.6666666666666666,0.6666666666666667,dio_1udx,0,0.0,0,2,0.692094,0.200992,0.049521,0.3119,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
SOL,5000,6000,null_shuffle_sol_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_sol_start5000_shuffle_order_1000.csv,994,rf_21,2,2,1.0,dio_1pij;dio_1v2w,,12,0.012072434607645875,0.5833333333333334,0.8333333333333333,dio_1pij,2,1.0,3,4,0.7174290000000001,0.18651399999999999,0.3434411666666667,0.5416665833333333,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
SOL,6000,7000,null_shuffle_sol_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_sol_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_sol_start6000_shuffle_order_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,dio_17dc,23,0.023138832997987926,0.21739130434782608,0.8944099378881988,dio_1ba6,2,0.25,7,11,0.7511514545454545,0.13186436363636364,0.17892154545454544,0.5009944675324676,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
SOL,6000,7000,null_shuffle_sol_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_sol_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_sol_start6000_shuffle_order_1000.csv,994,rf_06,8,2,0.25,dio_0s8r;dio_0lr0,dio_1xme;dio_0f8s;dio_0nx9;dio_0gh3;dio_1ejq;dio_1yhs,4,0.004024144869215292,0.5,0.5714285714285714,dio_0s8r,0,0.0,1,2,0.7234594999999999,0.16210049999999998,0.099661,0.6252515000000001,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
SOL,6000,7000,null_shuffle_sol_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_sol_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_sol_start6000_shuffle_order_1000.csv,994,rf_07,2,2,1.0,dio_1ewh;dio_0g2r,,28,0.028169014084507043,0.5714285714285714,0.8571428571428572,dio_1ewh,2,1.0,8,8,0.746092125,0.1610485,0.51213,0.35050737499999995,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
SOL,6000,7000,null_shuffle_sol_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_sol_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_sol_start6000_shuffle_order_1000.csv,994,rf_08,2,2,1.0,dio_0h6t;dio_1w94,,4,0.004024144869215292,0.75,0.5,dio_0h6t,0,0.0,2,2,0.7442835,0.1367025,0.1436965,0.644675,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
SOL,6000,7000,null_shuffle_sol_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_sol_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_sol_start6000_shuffle_order_1000.csv,994,rf_10,2,1,0.5,dio_0jsd,dio_0ioc,2,0.002012072434607646,1.0,0.0,dio_0jsd,0,0.0,1,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
SOL,6000,7000,null_shuffle_sol_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_sol_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_sol_start6000_shuffle_order_1000.csv,994,rf_13,3,1,0.3333333333333333,dio_14l0,dio_1sub;dio_1t9l,2,0.002012072434607646,1.0,0.0,dio_14l0,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
SOL,6000,7000,null_shuffle_sol_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_sol_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_sol_start6000_shuffle_order_1000.csv,994,rf_17,2,1,0.5,dio_1udx,dio_1cmd,1,0.001006036217303823,1.0,0.0,dio_1udx,0,0.0,1,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
SOL,6000,7000,null_shuffle_sol_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_sol_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_sol_start6000_shuffle_order_1000.csv,994,rf_21,2,1,0.5,dio_1v2w,dio_1pij,8,0.008048289738430584,1.0,0.0,dio_1v2w,1,0.5,2,3,0.7177696666666668,0.1834093333333333,0.38952300000000006,0.46347016666666674,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
SOL,7000,8000,null_shuffle_sol_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_sol_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_sol_start7000_shuffle_order_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,19,0.019114688128772636,0.47368421052631576,0.6015037593984963,dio_1xrt,2,0.25,9,6,0.7453446666666667,0.14620433333333335,0.26255883333333335,0.5019312777777778,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
SOL,7000,8000,null_shuffle_sol_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_sol_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_sol_start7000_shuffle_order_1000.csv,994,rf_06,8,4,0.5,dio_0s8r;dio_0gh3;dio_1ejq;dio_0lr0,dio_1xme;dio_0f8s;dio_0nx9;dio_1yhs,6,0.006036217303822937,0.3333333333333333,0.761904761904762,dio_0gh3,0,0.0,2,3,0.7014086666666667,0.19088433333333332,-0.01463316666666667,-0.10121216666666669,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
SOL,7000,8000,null_shuffle_sol_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_sol_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_sol_start7000_shuffle_order_1000.csv,994,rf_07,2,2,1.0,dio_1ewh;dio_0g2r,,15,0.015090543259557344,0.8,0.3999999999999999,dio_1ewh,1,0.5,5,4,0.7391242499999999,0.16153875,0.42799425,0.40802485,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
SOL,7000,8000,null_shuffle_sol_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_sol_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_sol_start7000_shuffle_order_1000.csv,994,rf_08,2,2,1.0,dio_0h6t;dio_1w94,,5,0.005030181086519115,0.8,0.3999999999999999,dio_0h6t,0,0.0,4,0,0.0,0.0,-0.061811000000000005,-0.32050725,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
SOL,7000,8000,null_shuffle_sol_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_sol_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_sol_start7000_shuffle_order_1000.csv,994,rf_10,2,1,0.5,dio_0jsd,dio_0ioc,3,0.0030181086519114686,1.0,0.0,dio_0jsd,1,0.5,1,1,0.696283,0.207467,0.188362,0.671084,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
SOL,7000,8000,null_shuffle_sol_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_sol_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_sol_start7000_shuffle_order_1000.csv,994,rf_13,3,1,0.3333333333333333,dio_1t9l,dio_1sub;dio_14l0,2,0.002012072434607646,1.0,0.0,dio_1t9l,0,0.0,0,1,0.694672,0.200469,0.100056,0.629434,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
SOL,7000,8000,null_shuffle_sol_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_sol_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_sol_start7000_shuffle_order_1000.csv,994,rf_17,2,2,1.0,dio_1udx;dio_1cmd,,5,0.005030181086519115,0.6,0.8,dio_1cmd,0,0.0,3,0,0.0,0.0,-0.033023333333333335,-0.20893766666666666,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
SOL,7000,8000,null_shuffle_sol_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_sol_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_sol_start7000_shuffle_order_1000.csv,994,rf_21,2,2,1.0,dio_1pij;dio_1v2w,,7,0.007042253521126761,0.7142857142857143,0.5714285714285714,dio_1v2w,1,0.5,2,2,0.706122,0.18766,0.2197565,0.6780345000000001,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
XRP,5000,6000,null_shuffle_xrp_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_xrp_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_xrp_start5000_shuffle_order_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein,dio_0u24;dio_0qup,22,0.022132796780684104,0.3181818181818182,0.7792207792207793,dio_1xrt,2,0.25,6,9,0.7445072222222222,0.1397988888888889,0.0880617222222222,0.10474372222222228,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
XRP,5000,6000,null_shuffle_xrp_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_xrp_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_xrp_start5000_shuffle_order_1000.csv,994,rf_06,8,2,0.25,dio_0s8r;dio_0gh3,dio_1xme;dio_0f8s;dio_0nx9;dio_1ejq;dio_0lr0;dio_1yhs,2,0.002012072434607646,0.5,0.5714285714285714,dio_0s8r,0,0.0,1,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
