asset,window_start,window_end,world_label,source_path,data_path,world_events,role_family,target_members,found_members,member_coverage,found_symbols,missing_symbols,total_family_events,family_event_share,event_concentration,event_balance,dominant_member,phase_complete_members,phase_complete_ratio,early_family_events,late_family_events,mean_rekopplung_spaet,mean_strain_spaet,mean_afterimage_delta,mean_temporal_delta,source_follow_reading,boundary,world_kind,timeframe,year
BTC,3000,4000,wick_phase_083_btc_2024_1h_3000_4000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_1h_start3000_wick_phase_083_1000.csv,994,rf_05,8,5,0.625,dio_0fe7;dio_1xrt;dio_17dc;dio_0v65;dio_0u24,dio_1ba6;dio_0ein;dio_0qup,22,0.022132796780684104,0.4090909090909091,0.6753246753246752,dio_0fe7,1,0.125,6,11,0.7473130909090908,0.14632699999999998,0.2625744696969697,0.4054084393939394,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_phase_083,1h,2024
BTC,6000,7000,wick_phase_083_btc_2024_1h_6000_7000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_1h_start6000_wick_phase_083_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24,dio_0qup,18,0.018108651911468814,0.2222222222222222,0.888888888888889,dio_1ba6,1,0.125,5,8,0.748215125,0.135578625,0.181224,0.6627625,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_phase_083,1h,2024
BTC,12000,13000,wick_phase_083_btc_2024_15m_12000_13000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_15m_start12000_wick_phase_083_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein,dio_0u24;dio_0qup,33,0.03319919517102616,0.2727272727272727,0.8311688311688312,dio_0fe7,3,0.375,10,9,0.7530382222222223,0.1396081111111111,0.30896780000000007,0.4272512333333332,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_phase_083,15m,2024
BTC,24000,25000,wick_phase_083_btc_2024_15m_24000_25000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_15m_start24000_wick_phase_083_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,29,0.029175050301810865,0.3103448275862069,0.7881773399014779,dio_0fe7,2,0.25,11,4,0.74719925,0.15206599999999998,0.3043465681818182,0.4442408863636364,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_phase_083,15m,2024
SOL,0,1000,wick_phase_083_sol_2024_1h_0_1000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start0_wick_phase_083_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,28,0.028169014084507043,0.35714285714285715,0.7346938775510203,dio_1xrt,1,0.125,12,3,0.752112,0.14767066666666664,0.3568641666666667,0.44907041666666664,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_phase_083,1h,2024
SOL,0,1000,wick_phase_083_sol_2024_15m_0_1000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start0_wick_phase_083_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,25,0.025150905432595575,0.24,0.8685714285714285,dio_0fe7,2,0.25,9,11,0.7442613636363636,0.1405639090909091,0.12387876767676768,0.20693025252525266,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_phase_083,15m,2024
SOL,3000,4000,wick_phase_083_sol_2024_1h_3000_4000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start3000_wick_phase_083_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,27,0.02716297786720322,0.2222222222222222,0.888888888888889,dio_0fe7,1,0.125,10,6,0.7498465,0.13628916666666666,0.13364256666666666,0.40786479999999997,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_phase_083,1h,2024
SOL,6000,7000,wick_phase_083_sol_2024_1h_6000_7000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start6000_wick_phase_083_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,40,0.04024144869215292,0.225,0.8857142857142858,dio_0ein,4,0.5,16,11,0.7498622727272728,0.14808663636363636,0.20946757954545453,0.28838686931818186,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_phase_083,1h,2024
SOL,12000,13000,wick_phase_083_sol_2024_15m_12000_13000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start12000_wick_phase_083_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,33,0.03319919517102616,0.2727272727272727,0.8311688311688312,dio_0fe7,4,0.5,11,10,0.7498749,0.14415830000000002,0.33005909090909086,0.46419758181818177,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_phase_083,15m,2024
SOL,24000,25000,wick_phase_083_sol_2024_15m_24000_25000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start24000_wick_phase_083_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,32,0.03219315895372234,0.25,0.8571428571428571,dio_0fe7,3,0.375,12,8,0.754593375,0.1444445,0.3145806666666667,0.4306704583333333,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,wick_phase_083,15m,2024
BTC,0,1000,volume_phase_083_btc_2024_1h_0_1000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_1h_start0_volume_phase_083_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0ein;dio_0qup,dio_0v65;dio_0u24,23,0.023138832997987926,0.34782608695652173,0.7453416149068323,dio_0fe7,1,0.125,7,9,0.7447662222222222,0.14497455555555555,0.12275742857142859,0.09099455555555552,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_phase_083,1h,2024
BTC,0,1000,volume_phase_083_btc_2024_15m_0_1000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_15m_start0_volume_phase_083_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24,dio_0qup,22,0.022132796780684104,0.2727272727272727,0.8311688311688312,dio_0fe7,1,0.125,9,8,0.74120575,0.14044737499999999,0.1069272638888889,0.29811286111111107,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_phase_083,15m,2024
BTC,3000,4000,volume_phase_083_btc_2024_1h_3000_4000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_1h_start3000_volume_phase_083_1000.csv,994,rf_05,8,5,0.625,dio_0fe7;dio_1xrt;dio_17dc;dio_0v65;dio_0ein,dio_1ba6;dio_0u24;dio_0qup,26,0.026156941649899398,0.3076923076923077,0.7912087912087912,dio_0fe7,2,0.25,13,6,0.7469223333333334,0.141756,0.17816717948717947,0.1587368076923078,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_phase_083,1h,2024
BTC,6000,7000,volume_phase_083_btc_2024_1h_6000_7000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_1h_start6000_volume_phase_083_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24,dio_0qup,26,0.026156941649899398,0.23076923076923078,0.879120879120879,dio_0fe7,5,0.625,10,11,0.7475583636363635,0.14005018181818182,0.19781312727272726,0.38359319999999997,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_phase_083,1h,2024
BTC,12000,13000,volume_phase_083_btc_2024_15m_12000_13000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_15m_start12000_volume_phase_083_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,29,0.029175050301810865,0.27586206896551724,0.8275862068965517,dio_1xrt,2,0.25,7,12,0.7505609999999999,0.13557866666666665,0.13196830952380953,0.25611194047619046,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_phase_083,15m,2024
BTC,24000,25000,volume_phase_083_btc_2024_15m_24000_25000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_15m_start24000_volume_phase_083_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,25,0.025150905432595575,0.32,0.777142857142857,dio_0fe7,2,0.25,8,6,0.7473483333333334,0.1440315,0.2835839583333334,0.5632019583333334,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_phase_083,15m,2024
SOL,0,1000,volume_phase_083_sol_2024_1h_0_1000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start0_volume_phase_083_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,34,0.03420523138832998,0.20588235294117646,0.9075630252100841,dio_0fe7,2,0.25,17,7,0.7489587142857143,0.14631257142857143,0.25868636974789916,0.3504229663865546,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_phase_083,1h,2024
SOL,0,1000,volume_phase_083_sol_2024_15m_0_1000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start0_volume_phase_083_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,25,0.025150905432595575,0.44,0.64,dio_1xrt,1,0.125,8,9,0.7489557777777778,0.14222466666666667,0.2457095138888889,0.3331229583333334,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_phase_083,15m,2024
SOL,3000,4000,volume_phase_083_sol_2024_1h_3000_4000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start3000_volume_phase_083_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,22,0.022132796780684104,0.36363636363636365,0.7272727272727273,dio_1xrt,1,0.125,12,6,0.7483251666666666,0.145249,0.24238533333333334,0.3973334166666667,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_phase_083,1h,2024
SOL,6000,7000,volume_phase_083_sol_2024_1h_6000_7000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start6000_volume_phase_083_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,25,0.025150905432595575,0.28,0.8228571428571428,dio_1xrt,3,0.375,13,7,0.7446849999999999,0.1475675714285714,0.30352093406593406,0.4460246373626374,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_phase_083,1h,2024
SOL,12000,13000,volume_phase_083_sol_2024_15m_12000_13000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start12000_volume_phase_083_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24,dio_0qup,28,0.028169014084507043,0.25,0.8571428571428571,dio_17dc,3,0.375,10,5,0.7484708,0.1465072,0.3228223,0.48861950000000004,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_phase_083,15m,2024
SOL,24000,25000,volume_phase_083_sol_2024_15m_24000_25000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start24000_volume_phase_083_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24,dio_0qup,33,0.03319919517102616,0.30303030303030304,0.7965367965367965,dio_1xrt,2,0.25,17,8,0.75024625,0.147082875,0.32548825000000003,0.34174901470588226,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,volume_phase_083,15m,2024
BTC,0,1000,sign_phase_251_btc_2024_1h_0_1000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_1h_start0_sign_phase_251_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0qup,dio_0ein;dio_0u24,15,0.015090543259557344,0.3333333333333333,0.761904761904762,dio_0fe7,2,0.25,5,5,0.760797,0.14302120000000001,0.17220059999999998,0.42581199999999997,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_251,1h,2024
BTC,0,1000,sign_phase_251_btc_2024_15m_0_1000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_15m_start0_sign_phase_251_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24,dio_0qup,16,0.01609657947686117,0.375,0.7142857142857143,dio_17dc,1,0.125,6,9,0.7443891111111111,0.1460928888888889,0.1772191111111111,0.4367768333333334,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_251,15m,2024
BTC,3000,4000,sign_phase_251_btc_2024_1h_3000_4000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_1h_start3000_sign_phase_251_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein,dio_0u24;dio_0qup,18,0.018108651911468814,0.2222222222222222,0.888888888888889,dio_1xrt,1,0.125,9,4,0.7480482500000001,0.13720075,0.14034533333333332,0.38737522222222226,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_251,1h,2024
BTC,6000,7000,sign_phase_251_btc_2024_1h_6000_7000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_1h_start6000_sign_phase_251_1000.csv,994,rf_05,8,5,0.625,dio_0fe7;dio_1xrt;dio_0v65;dio_0ein;dio_0u24,dio_17dc;dio_1ba6;dio_0qup,14,0.014084507042253521,0.35714285714285715,0.7346938775510203,dio_0fe7,2,0.25,5,4,0.754291,0.1397565,0.21964879999999998,0.44978245,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_251,1h,2024
BTC,12000,13000,sign_phase_251_btc_2024_15m_12000_13000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_15m_start12000_sign_phase_251_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0qup,dio_0ein;dio_0u24,15,0.015090543259557344,0.26666666666666666,0.8380952380952381,dio_0fe7,1,0.125,2,7,0.7447900000000001,0.14907585714285715,0.14077928571428572,0.5638555714285715,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_251,15m,2024
BTC,24000,25000,sign_phase_251_btc_2024_15m_24000_25000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_15m_start24000_sign_phase_251_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,18,0.018108651911468814,0.2777777777777778,0.8253968253968254,dio_1xrt,2,0.25,9,2,0.7585580000000001,0.1452745,0.26666633333333334,0.5128960555555555,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_251,15m,2024
SOL,0,1000,sign_phase_251_sol_2024_1h_0_1000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start0_sign_phase_251_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0ein;dio_0qup,dio_0v65;dio_0u24,24,0.02414486921529175,0.3333333333333333,0.761904761904762,dio_0fe7,3,0.375,8,11,0.7489592727272728,0.14434554545454548,0.2086834090909091,0.4037907045454545,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_251,1h,2024
SOL,0,1000,sign_phase_251_sol_2024_15m_0_1000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start0_sign_phase_251_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,26,0.026156941649899398,0.3076923076923077,0.7912087912087912,dio_1xrt,2,0.25,11,9,0.7565035555555555,0.13552055555555553,0.1749798787878788,0.2761289696969696,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_251,15m,2024
SOL,3000,4000,sign_phase_251_sol_2024_1h_3000_4000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start3000_sign_phase_251_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,13,0.013078470824949699,0.3076923076923077,0.7912087912087912,dio_0fe7,1,0.125,4,3,0.7407993333333334,0.14420666666666668,0.13246508333333332,0.49182958333333326,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_251,1h,2024
SOL,6000,7000,sign_phase_251_sol_2024_1h_6000_7000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start6000_sign_phase_251_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_0v65;dio_0ein;dio_0qup,dio_1ba6;dio_0u24,22,0.022132796780684104,0.36363636363636365,0.7272727272727273,dio_1xrt,1,0.125,7,8,0.747035625,0.14564625,0.16712737499999997,0.3223132857142857,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_251,1h,2024
SOL,12000,13000,sign_phase_251_sol_2024_15m_12000_13000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start12000_sign_phase_251_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,23,0.023138832997987926,0.21739130434782608,0.8944099378881988,dio_1ba6,2,0.25,9,3,0.750375,0.14754199999999998,0.17978322222222223,0.27501822222222216,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_251,15m,2024
SOL,24000,25000,sign_phase_251_sol_2024_15m_24000_25000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start24000_sign_phase_251_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,26,0.026156941649899398,0.23076923076923078,0.879120879120879,dio_0fe7,3,0.375,12,7,0.7455304285714286,0.14261442857142856,0.19784291666666667,0.3448492023809523,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_251,15m,2024
BTC,0,1000,magnitude_phase_251_btc_2024_1h_0_1000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_1h_start0_magnitude_phase_251_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_1ba6;dio_0v65;dio_0ein;dio_0u24,dio_17dc;dio_0qup,17,0.01710261569416499,0.35294117647058826,0.7394957983193277,dio_1xrt,1,0.125,7,4,0.7495085,0.13587825,0.17182160714285713,0.34487742857142867,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_251,1h,2024
BTC,0,1000,magnitude_phase_251_btc_2024_15m_0_1000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_15m_start0_magnitude_phase_251_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein,dio_0u24;dio_0qup,20,0.02012072434607646,0.3,0.7999999999999999,dio_0fe7,1,0.125,7,2,0.7453190000000001,0.14698899999999998,0.18168571428571428,0.4108072142857142,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_251,15m,2024
BTC,3000,4000,magnitude_phase_251_btc_2024_1h_3000_4000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_1h_start3000_magnitude_phase_251_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24,dio_0qup,13,0.013078470824949699,0.23076923076923078,0.879120879120879,dio_1xrt,1,0.125,7,2,0.7502964999999999,0.134097,0.17374678571428573,0.577875,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_251,1h,2024
BTC,6000,7000,magnitude_phase_251_btc_2024_1h_6000_7000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_1h_start6000_magnitude_phase_251_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24,dio_0qup,16,0.01609657947686117,0.3125,0.7857142857142857,dio_0fe7,2,0.25,3,6,0.7455759999999999,0.13278,0.10391216666666667,0.3423233333333333,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_251,1h,2024
BTC,12000,13000,magnitude_phase_251_btc_2024_15m_12000_13000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_15m_start12000_magnitude_phase_251_1000.csv,994,rf_05,8,6,0.75,dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0fe7;dio_0u24,28,0.028169014084507043,0.32142857142857145,0.7755102040816327,dio_0ein,3,0.375,11,10,0.7518281,0.1419853,0.27848149999999994,0.3307889090909091,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_251,15m,2024
BTC,24000,25000,magnitude_phase_251_btc_2024_15m_24000_25000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_15m_start24000_magnitude_phase_251_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,21,0.02112676056338028,0.3333333333333333,0.761904761904762,dio_0fe7,1,0.125,4,6,0.7487201666666666,0.13906683333333333,0.2380521666666667,0.5444656666666666,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_251,15m,2024
SOL,0,1000,magnitude_phase_251_sol_2024_1h_0_1000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start0_magnitude_phase_251_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,dio_17dc,25,0.025150905432595575,0.28,0.8228571428571428,dio_1xrt,2,0.25,7,7,0.7492885714285713,0.13824714285714287,0.22649200000000003,0.5149662857142857,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_251,1h,2024
SOL,0,1000,magnitude_phase_251_sol_2024_15m_0_1000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start0_magnitude_phase_251_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,28,0.028169014084507043,0.32142857142857145,0.7755102040816327,dio_1xrt,1,0.125,10,15,0.7479499333333333,0.13707266666666668,0.1682904,0.29092203333333333,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_251,15m,2024
SOL,3000,4000,magnitude_phase_251_sol_2024_1h_3000_4000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start3000_magnitude_phase_251_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_0v65;dio_0ein;dio_0u24;dio_0qup,dio_1ba6,14,0.014084507042253521,0.2857142857142857,0.8163265306122449,dio_0ein,2,0.25,6,5,0.7368463999999999,0.14398539999999999,0.11525056666666667,0.41534460000000006,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_251,1h,2024
