phase_key,phase_class,window_reading,world,data_file,current_start_tick,current_end_tick,center_tick,current_intake,current_loudness,current_sharpness,current_rekopplung,current_strain,delta_next_rekopplung,delta_next_strain,raw_rows,raw_return,range_ratio,body_ratio,direction_consistency,expansion_ratio,break_ratio,movement_class
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,4996,4996,4996,0.392503,0.690811,0.488683,0.601143,0.256174,0.082644,-0.098763,71,-0.02686447,0.0553328,0.00237189,0.13043478,3.97807552,0.51157125,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,8640,8640,8640,0.457737,0.787249,0.632585,0.611698,0.256144,0.080242,-0.089107,71,-0.00480538,0.02450745,0.00148899,0.1147541,3.64508929,0.49107143,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_5M_2K,kontrolliert_btc_2024_5m_test1_2000_BTCUSDT.csv,1176,1177,1176,0.186135,0.292442,0.424464,0.595884,0.25609,0.087301,-0.088723,71,-0.01677851,0.04298975,0.00144522,0.02857143,10.65740454,0.4624635,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,1947,1947,1947,0.330217,0.600063,0.432824,0.605809,0.255941,0.04716,-0.066163,71,0.0116078,0.03445295,0.00174274,0.10144928,4.1744243,0.49093582,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->zentrum_stabil,weltgebundene_feldphase,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,5335,5335,5335,0.399409,0.702105,0.495835,0.600202,0.255608,0.126352,-0.117109,71,0.01351699,0.03269825,0.00139975,0.2,1.83473558,0.46394231,gemischte_rohwelt
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,24,24,24,0.343621,0.602955,0.627213,0.598079,0.255595,0.069187,-0.091595,59,0.00570175,0.01710526,0.00136783,0.09433962,1.89304813,0.49197861,gemischte_rohwelt
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,6127,6127,6127,0.397513,0.684615,0.631078,0.603238,0.255399,0.017601,-0.024149,71,0.04189687,0.053407,0.0021853,0.15151515,3.15017065,0.57508532,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,6523,6523,6523,0.290984,0.505385,0.369632,0.600466,0.255396,0.082914,-0.086722,71,-0.01054918,0.02730375,0.00141588,0.07692308,4.04153846,0.49846154,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,2772,2772,2772,0.396715,0.686132,0.548018,0.600555,0.255336,0.080681,-0.084187,71,-0.00957592,0.01413589,0.00096337,0.07692308,3.35636364,0.54545455,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,5033,5033,5033,0.434364,0.763622,0.362012,0.600411,0.255295,0.06163,-0.063247,71,-0.04314516,0.05887097,0.00252726,0.11764706,3.85596222,0.52538371,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,5796,5796,5796,0.276285,0.505939,0.461161,0.598287,0.25529,0.096332,-0.108271,71,-0.01914094,0.0557138,0.00315806,0.04347826,2.51087216,0.4702509,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,2952,2952,2952,0.41803,0.731352,0.720599,0.619916,0.255264,0.032431,-0.047476,71,0.00329995,0.01832044,0.00148089,0.01449275,2.36403996,0.5127636,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,181,181,181,0.3391,0.590057,0.766002,0.602481,0.255125,0.071145,-0.089125,71,-0.00369004,0.00902009,0.00087776,0.07142857,2.90784983,0.51877133,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,9478,9478,9478,0.419685,0.741504,0.66702,0.623543,0.254996,0.034887,-0.070821,71,0.04677804,0.08544153,0.00314296,0.11764706,2.43324808,0.47826087,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,4794,4794,4794,0.323837,0.573973,0.729944,0.604628,0.254977,0.094699,-0.102375,71,0.0056101,0.02840112,0.00185193,0.07462687,2.56185567,0.48324742,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,3438,3438,3438,0.120101,0.114242,0.163314,0.588298,0.25496,0.026677,-0.020355,71,-0.03035496,0.0505508,0.0021756,0.10447761,5.32571199,0.50621741,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,2503,2503,2503,0.36095,0.632076,0.689988,0.606888,0.254894,0.051329,-0.051234,71,0.02209169,0.02975354,0.00156295,0.13043478,2.34600998,0.54177057,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SOL_1H_2K,kontrolliert_sol_2024_1h_test1_2000_SOLUSDT.csv,1426,1426,1426,0.231748,0.418617,0.480945,0.598949,0.254775,0.093763,-0.099556,71,0.20800441,0.28410134,0.01474128,0.08571429,3.09340588,0.49627856,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,2310,2310,2310,0.388127,0.683687,0.740613,0.611564,0.254578,0.051578,-0.075688,71,-0.01163078,0.02932442,0.00129657,0.0,4.09854227,0.43381924,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,130,130,130,0.40554,0.697244,0.573298,0.601084,0.254547,0.070523,-0.087098,71,0.00867052,0.01692816,0.00093625,0.21428571,3.06034483,0.46264368,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,494,494,494,0.345277,0.605169,0.611528,0.598364,0.254471,0.098942,-0.11918,71,-0.00601742,0.0175772,0.00139172,0.05714286,2.94527802,0.55075022,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SOL_1H_2K,kontrolliert_sol_2024_1h_test1_2000_SOLUSDT.csv,1353,1353,1353,0.405865,0.708642,0.630484,0.615168,0.25441,0.069329,-0.090884,71,0.04190293,0.11542528,0.00564599,0.08571429,2.68330156,0.46775821,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,2762,2762,2762,0.213176,0.339616,0.265861,0.598766,0.254188,0.073131,-0.086468,71,0.0263032,0.03778097,0.00173783,0.01587302,5.19874477,0.53974895,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SOL_1H_2K,kontrolliert_sol_2024_1h_test1_2000_SOLUSDT.csv,328,328,328,0.351551,0.619995,0.749477,0.610171,0.254097,0.051823,-0.080953,71,0.04819939,0.13120334,0.00801493,0.0,2.53423054,0.50546128,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_1H_2K,kontrolliert_btc_2024_1h_test1_2000_BTCUSDT.csv,1045,1046,1046,0.32584,0.576396,0.673655,0.603618,0.254092,0.083938,-0.102646,71,0.07910491,0.09879173,0.0043191,0.17142857,3.19039457,0.52171649,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,2803,2803,2803,0.386643,0.686425,0.539026,0.604278,0.254081,0.071833,-0.08478,71,0.0073482,0.03274462,0.00215889,0.01449275,5.11224058,0.50360017,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,741,741,741,0.121904,0.139344,0.224371,0.589581,0.25408,0.063358,-0.076749,71,-0.08940136,0.21228874,0.00608897,0.05714286,10.96825702,0.52654867,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,819,819,819,0.350033,0.629394,0.663704,0.608483,0.254043,0.038075,-0.062837,71,0.01044932,0.04144897,0.00215855,0.05882353,3.36472705,0.52789442,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,2945,2945,2945,0.415927,0.752808,0.331209,0.602317,0.253937,0.048963,-0.062255,71,-0.0222525,0.02497729,0.0015287,0.1875,2.71975806,0.48185484,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,6962,6962,6962,0.368627,0.638041,0.696804,0.605015,0.253916,0.074575,-0.069188,71,-0.01291139,0.02088608,0.00088964,0.07462687,3.08125577,0.46075716,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->zentrum_stabil,weltgebundene_feldphase,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,5727,5727,5727,0.249557,0.432542,0.336372,0.602176,0.253909,0.107864,-0.106152,71,0.00304507,0.03958587,0.00359833,0.11764706,2.79802956,0.51662562,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,8274,8274,8274,0.361086,0.641022,0.581562,0.624829,0.253873,0.068301,-0.10282,71,-0.00093985,0.0112782,0.00111855,0.10769231,2.04610951,0.4870317,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SOL_1H_2K,kontrolliert_sol_2024_1h_test1_2000_SOLUSDT.csv,285,285,285,0.302338,0.534534,0.693253,0.603927,0.253823,0.056088,-0.062061,71,-0.02277021,0.20204832,0.00823755,0.08571429,3.62773723,0.44723236,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,9094,9094,9094,0.137823,0.182126,0.302921,0.592716,0.253731,0.055162,-0.057988,71,0.00957924,0.02000728,0.00095639,0.08823529,2.52690972,0.48611111,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,2752,2752,2752,0.200731,0.308982,0.274773,0.595304,0.253599,0.030427,-0.027151,71,0.00528338,0.01585014,0.00156946,0.04761905,2.61029412,0.56862745,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,6053,6053,6053,0.387237,0.687417,0.682272,0.622784,0.253589,0.073576,-0.103984,71,-0.02506735,0.03760103,0.0017884,0.08571429,2.90569395,0.48220641,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,3912,3912,3912,0.411532,0.733577,0.65048,0.61602,0.253485,0.072268,-0.080316,71,-0.0021097,0.01652602,0.00098222,0.15151515,3.17221771,0.48334687,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,1396,1396,1396,0.398371,0.700809,0.519893,0.603664,0.253468,0.083483,-0.078974,71,-0.00098668,0.00592008,0.00047249,0.0,2.84,0.544,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_1H_2K,kontrolliert_btc_2024_1h_test1_2000_BTCUSDT.csv,79,79,79,0.331604,0.582993,0.610257,0.602657,0.253447,0.087996,-0.107776,71,-0.03421947,0.10519392,0.00480409,0.08571429,6.14640029,0.44953546,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,3094,3094,3094,0.192208,0.294216,0.244962,0.595149,0.253415,0.066478,-0.082638,71,0.00782609,0.08043478,0.00390692,0.01492537,7.30589336,0.59681946,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,KAS_5M_2K,kontrolliert_kas_2024_5m_test1_2000_KASUSDT.csv,601,601,601,0.255463,0.449755,0.358296,0.601965,0.253357,0.060779,-0.075921,71,0.00531095,0.05036834,0.00264341,0.0,4.72896981,0.50495506,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,1651,1651,1651,0.39143,0.689597,0.544035,0.604689,0.253306,0.067473,-0.090601,71,-0.01571621,0.02065559,0.00135343,0.12121212,3.01116071,0.47767857,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_1H_2K,kontrolliert_btc_2024_1h_test1_2000_BTCUSDT.csv,708,708,708,0.430994,0.723169,0.535987,0.602047,0.253303,0.084818,-0.099726,71,0.01487044,0.04942727,0.00337181,0.0,2.88161936,0.48549029,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,810,810,810,0.33901,0.60553,0.726131,0.609594,0.25326,0.060648,-0.086521,71,0.00862962,0.04107698,0.00210514,0.04477612,3.13702461,0.48434004,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SOL_5M_2K,kontrolliert_sol_2024_5m_test1_2000_SOLUSDT.csv,747,747,747,0.274654,0.494755,0.717777,0.605443,0.253253,0.058692,-0.075542,71,-0.06037843,0.19806028,0.00888702,0.17142857,8.03806771,0.54797688,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_5M_2K,kontrolliert_btc_2024_5m_test1_2000_BTCUSDT.csv,1886,1886,1886,0.363892,0.629522,0.734283,0.609043,0.253226,0.061978,-0.070514,71,0.0029127,0.01305642,0.00070678,0.08571429,3.16243421,0.49807088,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,2837,2837,2837,0.187386,0.28209,0.232803,0.593524,0.253156,0.078031,-0.074416,71,0.07749207,0.09545615,0.00343059,0.26470588,3.75504523,0.48121086,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_1H_2K,kontrolliert_btc_2024_1h_test1_2000_BTCUSDT.csv,1678,1678,1678,0.421767,0.73384,0.623557,0.613595,0.253096,0.055616,-0.058036,71,0.04943141,0.08455266,0.00367311,0.0,3.88916098,0.48245012,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->zentrum_stabil,weltgebundene_feldphase,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,7603,7603,7603,0.359708,0.617466,0.755641,0.608418,0.253089,0.118647,-0.117955,71,-0.00094162,0.0094162,0.00050397,0.12903226,2.93540052,0.49095607,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,KAS_5M_2K,kontrolliert_kas_2024_5m_test1_2000_KASUSDT.csv,567,567,567,0.376519,0.64928,0.759731,0.605147,0.253081,0.084742,-0.097647,71,0.02365241,0.05527466,0.00279421,0.02857143,4.69220215,0.52938486,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->rekopplungsnaehe,weltgebundene_feldphase,lastkontakt_entlastet,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,7896,7896,7896,0.357617,0.637059,0.574108,0.612751,0.253077,0.087037,-0.083991,71,-0.0005,0.005,0.00028873,0.08108108,7.28205128,0.52564103,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,3855,3855,3855,0.417559,0.713085,0.386752,0.606911,0.252946,0.043022,-0.066772,71,0.01987654,0.03925926,0.00206225,0.04347826,2.82662671,0.50770548,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->rekopplungsnaehe,weltgebundene_feldphase,lastkontakt_entlastet,KAS_5M_2K,kontrolliert_kas_2024_5m_test1_2000_KASUSDT.csv,1833,1833,1833,0.353237,0.629653,0.570972,0.616631,0.252897,0.083445,-0.098308,71,0.00675861,0.03132706,0.00246469,0.07462687,2.59455855,0.51106962,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,897,897,897,0.421991,0.728974,0.716722,0.615127,0.252848,0.050865,-0.075027,71,0.01261019,0.02289422,0.00162779,0.07246377,3.88383528,0.58020897,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,3428,3428,3428,0.3856,0.649607,0.481675,0.60276,0.252759,0.069762,-0.071763,71,-0.01204397,0.05121609,0.00242592,0.01449275,2.84699261,0.51811467,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,3042,3042,3042,0.240463,0.391889,0.273022,0.600156,0.252729,0.055279,-0.063032,71,-0.0115894,0.0531457,0.00302444,0.04347826,3.07601418,0.51083104,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,9423,9423,9423,0.346281,0.616883,0.5391,0.626296,0.252717,-0.004458,-0.024108,71,-0.02414163,0.02736052,0.0018059,0.24590164,3.68257261,0.49585062,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SOL_5M_2K,kontrolliert_sol_2024_5m_test1_2000_SOLUSDT.csv,803,803,803,0.42634,0.736344,0.569805,0.602405,0.252705,0.045283,-0.062223,71,0.00603865,0.0814211,0.003592,0.01449275,3.88869258,0.44770318,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,8743,8743,8743,0.350959,0.634325,0.521776,0.621942,0.252667,0.05095,-0.066029,71,-0.00823529,0.01258824,0.00088152,0.10769231,4.04476094,0.54120041,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,3319,3319,3319,0.440349,0.785366,0.527252,0.613998,0.252649,0.059045,-0.080549,71,0.01086957,0.03344482,0.00173701,0.0,3.65273312,0.47427653,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->rekopplungsnaehe,weltgebundene_feldphase,lastkontakt_entlastet,BTC_1H_2K,kontrolliert_btc_2024_1h_test1_2000_BTCUSDT.csv,1214,1214,1214,0.247051,0.426286,0.363638,0.603668,0.252577,0.101131,-0.114013,71,-0.01074041,0.04530441,0.00338975,0.11428571,3.15324348,0.50849431,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,2195,2195,2195,0.345003,0.609778,0.715525,0.610434,0.252549,0.05253,-0.084045,71,0.00099453,0.00546992,0.00060932,0.07407407,2.9939759,0.52409639,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SOL_5M_2K,kontrolliert_sol_2024_5m_test1_2000_SOLUSDT.csv,767,768,768,0.264433,0.46176,0.54415,0.603776,0.252548,0.043292,-0.062508,71,-0.03519091,0.08194597,0.00466441,0.2,3.0196186,0.45575525,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,5597,5597,5597,0.263207,0.486095,0.500459,0.602516,0.252517,0.08275,-0.075493,71,0.00182349,0.01568198,0.00096825,0.1875,3.28611501,0.52875175,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,6277,6277,6277,0.232135,0.401292,0.365395,0.598705,0.252496,0.077912,-0.095764,71,-0.04236488,0.05357564,0.00249645,0.26470588,2.67878159,0.51990308,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,5652,5652,5652,0.346348,0.611804,0.437156,0.611613,0.252447,0.07756,-0.090793,71,-0.00309541,0.0074654,0.00091298,0.03030303,2.68346457,0.56062992,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,51,51,51,0.287935,0.517527,0.623861,0.63087,0.252423,0.010015,-0.050569,71,-0.00334113,0.02015815,0.0008345,0.02941176,3.54305284,0.52054795,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,2524,2524,2524,0.166633,0.22795,0.282532,0.593924,0.252418,0.070848,-0.067827,71,0.03340479,0.04180064,0.00284558,0.04477612,4.96007984,0.56437126,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,9273,9273,9273,0.476907,0.788746,0.581351,0.615709,0.252404,0.060124,-0.041585,71,0.0009828,0.0034398,0.00025608,0.03703704,5.29850746,0.55223881,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,872,872,872,0.356241,0.622368,0.758099,0.611298,0.25239,0.041191,-0.060906,71,0.03742567,0.04138976,0.00201489,0.11764706,5.1204461,0.45613383,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,8944,8944,8944,0.237468,0.435524,0.639658,0.606124,0.252387,0.04369,-0.055136,71,-0.00876319,0.02529377,0.00118657,0.01587302,3.12630359,0.49015064,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,678,678,678,0.361671,0.653479,0.572037,0.608051,0.252366,0.043757,-0.058624,71,-0.02345321,0.04132231,0.00257812,0.0,1.93888166,0.53283485,gemischte_rohwelt
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SOL_1H_2K,kontrolliert_sol_2024_1h_test1_2000_SOLUSDT.csv,1778,1778,1778,0.225313,0.38721,0.319791,0.600979,0.252321,0.060807,-0.075777,71,0.26119699,0.31113753,0.01711577,0.17142857,2.50980064,0.51365388,bewegungsbruch
