token,path_class,reason,movement,base_zone,follow_zone,base_observations,follow_observations,observation_delta,base_worlds,follow_worlds,world_delta,base_role,follow_role,rekopplung_delta,strain_delta,loudness_delta,visual_blur_delta
dio_mcm_episode_0z748ck,brueckenpfad,Hoeherer Clusteruebergang ist beteiligt; Token wirkt als Bruecke oder Uebergang.,reifung_oder_verdichtung,stabile_bedeutungsinsel,hoeherer_cluster_uebergang,9,8,-1,2,2,0,zentrum_stabil,zentrum_stabil,-0.007918,0.006928,-0.020461,0.031361
dio_mcm_episode_0aztxel,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,verjuengung_oberflaeche,stabile_bedeutungsinsel,junge_spur,8,1,-7,2,1,-1,zentrum_stabil,zentrum_stabil,-0.004446,-0.02914,-0.142849,-0.030033
dio_mcm_episode_0l3i7ey,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,verjuengung_oberflaeche,hoeherer_cluster_uebergang,junge_spur,6,1,-5,2,1,-1,zentrum_stabil,zentrum_stabil,0.038824,-0.049927,-0.096738,-0.220094
dio_mcm_episode_0ldht3x,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,verjuengung_oberflaeche,hoeherer_cluster_uebergang,junge_spur,4,1,-3,2,1,-1,zentrum_stabil,zentrum_stabil,0.012367,0.000129,0.001706,-0.062382
dio_mcm_episode_0ultars,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,verjuengung_oberflaeche,hoeherer_cluster_uebergang,junge_spur,4,1,-3,2,1,-1,offene_variante,zentrum_stabil,0.025631,-0.031047,0.118733,-0.137946
dio_mcm_episode_0i8oyce,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,verjuengung_oberflaeche,driftzone,junge_spur,3,1,-2,1,1,0,offene_variante,zentrum_stabil,0.004878,0.008352,0.222142,-0.069606
dio_mcm_episode_1f4jh6c,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,verjuengung_oberflaeche,driftzone,junge_spur,3,1,-2,1,1,0,zentrum_stabil,zentrum_stabil,0.024488,0.008886,0.022421,-0.065072
dio_mcm_episode_0tph7s0,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,verjuengung_oberflaeche,driftzone,junge_spur,2,1,-1,2,1,-1,zentrum_stabil,zentrum_stabil,0.003208,0.002113,-0.000358,0.021509
dio_mcm_episode_1ovglru,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,verjuengung_oberflaeche,driftzone,junge_spur,2,1,-1,2,1,-1,zentrum_stabil,zentrum_stabil,0.002483,-0.000667,0.017607,-0.057772
dio_mcm_episode_0jrpwoa,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,zentrum_stabil,zentrum_stabil,2.7e-05,-5.7e-05,0.0,0.0
dio_mcm_episode_0mvjoir,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,offene_variante,offene_variante,0.009948,0.002051,-0.01994,0.066616
dio_mcm_episode_0oc1i7g,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,zentrum_stabil,zentrum_stabil,0.004764,0.015138,-0.040082,0.118383
dio_mcm_episode_0q7j4gf,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,zentrum_stabil,zentrum_stabil,2.3e-05,-5e-05,0.0,0.0
dio_mcm_episode_0qzi7dq,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,spannungsrand_kippnaehe,spannungsrand_kippnaehe,0.0,1e-06,0.0,0.0
dio_mcm_episode_0r1re19,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,offene_variante,offene_variante,0.006981,-0.009113,-0.043187,0.02276
dio_mcm_episode_0r9ht2p,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,spannungsrand_kippnaehe,spannungsrand_kippnaehe,1e-06,-5e-06,0.0,0.0
dio_mcm_episode_0rsf867,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,zentrum_stabil,zentrum_stabil,-0.025253,0.034054,0.221667,-0.004146
dio_mcm_episode_0rt4pw4,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,zentrum_stabil,zentrum_stabil,2.3e-05,-5e-05,0.0,0.0
dio_mcm_episode_0sxikqi,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,spannungsrand_kippnaehe,spannungsrand_kippnaehe,0.0,0.0,0.0,0.0
dio_mcm_episode_0tosxof,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,zentrum_stabil,zentrum_stabil,2.4e-05,-5.2e-05,0.0,0.0
dio_mcm_episode_149ka4k,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,zentrum_stabil,zentrum_stabil,1.6e-05,-3.5e-05,0.0,0.0
dio_mcm_episode_14k61ms,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,offene_variante,offene_variante,2.1e-05,-4.6e-05,0.0,0.0
dio_mcm_episode_14pl76i,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,zentrum_stabil,zentrum_stabil,2.8e-05,-5.9e-05,0.0,0.0
dio_mcm_episode_14zksvh,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,zentrum_stabil,zentrum_stabil,2e-05,-4.3e-05,0.0,0.0
dio_mcm_episode_1aavr7r,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,zentrum_stabil,zentrum_stabil,2.3e-05,-5e-05,0.0,0.0
dio_mcm_episode_1dfq6bx,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,zentrum_stabil,zentrum_stabil,1.6e-05,-3.3e-05,0.0,0.0
dio_mcm_episode_1fx4022,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,zentrum_stabil,zentrum_stabil,0.024095,-0.026715,-0.134389,-0.191719
dio_mcm_episode_1iqf51c,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,offene_variante,zentrum_stabil,0.053985,-0.053107,-0.18931,-0.111276
dio_mcm_episode_1j0eqqb,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,zentrum_stabil,zentrum_stabil,-0.024385,0.015792,0.137715,-0.103514
dio_mcm_episode_1mesbjy,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,offene_variante,offene_variante,-0.04739,0.045714,0.035571,0.112914
dio_mcm_episode_1omwzzf,junge_oberflaeche,Token verliert Reife oder faellt in junge Oberflaeche zurueck.,stabil,junge_spur,junge_spur,1,1,0,1,1,0,zentrum_stabil,zentrum_stabil,-0.007135,0.014284,0.08556,-0.085639
dio_mcm_episode_1yzsm16,gemischter_pfad,"Zone bleibt formal stabil, aber im offenen Bedeutungsraum.",stabil,offene_bedeutungszone,offene_bedeutungszone,2,4,2,2,3,1,zentrum_stabil,zentrum_stabil,0.000853,-0.000764,0.003392,-0.003304
dio_mcm_episode_1v9dvrl,gemischter_pfad,"Zone bleibt formal stabil, aber im offenen Bedeutungsraum.",stabil,offene_bedeutungszone,offene_bedeutungszone,3,2,-1,1,1,0,zentrum_stabil,zentrum_stabil,0.008166,0.006698,0.12303,-0.089921
dio_mcm_episode_0e6va2r,gemischter_pfad,"Zone bleibt formal stabil, aber im offenen Bedeutungsraum.",stabil,driftzone,driftzone,3,3,0,1,1,0,zentrum_stabil,zentrum_stabil,2.1e-05,-4.8e-05,0.0,0.0
dio_mcm_episode_0igfdmt,gemischter_pfad,"Zone bleibt formal stabil, aber im offenen Bedeutungsraum.",stabil,driftzone,driftzone,2,2,0,2,2,0,zentrum_stabil,zentrum_stabil,1.7e-05,-3.4e-05,0.0,0.0
dio_mcm_episode_0nj1l40,gemischter_pfad,"Zone bleibt formal stabil, aber im offenen Bedeutungsraum.",stabil,driftzone,driftzone,3,3,0,1,1,0,zentrum_stabil,zentrum_stabil,1.8e-05,-4e-05,0.0,0.0
dio_mcm_episode_0t1ymth,gemischter_pfad,"Zone bleibt formal stabil, aber im offenen Bedeutungsraum.",stabil,offene_bedeutungszone,offene_bedeutungszone,3,3,0,1,1,0,zentrum_stabil,zentrum_stabil,1.7e-05,-3.6e-05,0.0,0.0
dio_mcm_episode_1jc5z5p,gemischter_pfad,"Zone bleibt formal stabil, aber im offenen Bedeutungsraum.",stabil,driftzone,driftzone,2,2,0,1,1,0,zentrum_stabil,zentrum_stabil,1e-05,-2e-05,0.0,0.0
dio_mcm_episode_1pwdejt,gemischter_pfad,"Zone bleibt formal stabil, aber im offenen Bedeutungsraum.",stabil,offene_bedeutungszone,offene_bedeutungszone,3,3,0,1,1,0,zentrum_stabil,zentrum_stabil,2.2e-05,-4.7e-05,0.0,0.0
dio_mcm_episode_1rpy7z2,gemischter_pfad,"Zone bleibt formal stabil, aber im offenen Bedeutungsraum.",stabil,driftzone,driftzone,3,3,0,1,1,0,zentrum_stabil,zentrum_stabil,1.7e-05,-3.7e-05,0.0,0.0
